mnum,name,sido,sigg,dyear,dnum,lat,lng
53100004817020040708UMI1000001001,상수원보호구역,경상남도,진주시,2004,0708,35.1531273,128.0243927
53100004817020040467UMI1000001001,상수원보호구역,경상남도,진주시,2004,0467,35.1614929,127.9925115
53100004817020040819UMI1000001001,상수원보호구역,경상남도,진주시,2004,0819,35.1693874,128.0346348
53100004817020041149UMI1000001001,상수원보호구역,경상남도,진주시,2004,1149,35.157137,128.0280885
53100004817020040092UMI1000001001,상수원보호구역,경상남도,진주시,2004,0092,35.1679939,127.9735168
53100004817020040199UMI1000001001,상수원보호구역,경상남도,진주시,2004,0199,35.1862895,127.9796656
53100004817019840000UMI1000001236,상수원보호구역,경상남도,진주시,1984,0000,35.2132706,127.972172
53100004817020040035UMI1000001001,상수원보호구역,경상남도,진주시,2004,0035,35.197756,128.0116794
53100004817020040786UMI1000001001,상수원보호구역,경상남도,진주시,2004,0786,35.2023955,127.9676616
53100004817020040000UMI1000001036,상수원보호구역,경상남도,진주시,2004,0000,35.2555482,127.9812285
53100004817020040000UMI1000001144,상수원보호구역,경상남도,진주시,2004,0000,35.2418479,127.9915363
53100004817020040377UMI1000001001,상수원보호구역,경상남도,진주시,2004,0377,35.1723303,128.0107974
53100004817020040086UMI1000001001,상수원보호구역,경상남도,진주시,2004,0086,35.2015605,127.9728935
53100004817020040440UMI1000001001,상수원보호구역,경상남도,진주시,2004,0440,35.1728574,128.0352352
53100004817020040486UMI1000001001,상수원보호구역,경상남도,진주시,2004,0486,35.1624842,128.0005856
53100004817020040923UMI1000001001,상수원보호구역,경상남도,진주시,2004,0923,35.1921097,128.0027451
53100004817020040561UMI1000001001,상수원보호구역,경상남도,진주시,2004,0561,35.2388348,127.9900627
53100004817020040821UMI1000001001,상수원보호구역,경상남도,진주시,2004,0821,35.1695898,128.036354
53100004817020040000UMI1000001325,상수원보호구역,경상남도,진주시,2004,0000,35.1593579,127.9853415
53100004817020041059UMI1000001001,상수원보호구역,경상남도,진주시,2004,1059,35.2224614,127.9635958
53100004817020041137UMI1000001001,상수원보호구역,경상남도,진주시,2004,1137,35.1583233,127.9850441
53100004817020040357UMI1000001001,상수원보호구역,경상남도,진주시,2004,0357,35.1811792,128.0074671
53100004817020040796UMI1000001001,상수원보호구역,경상남도,진주시,2004,0796,35.2021629,127.9713106
53100004817020040239UMI1000001001,상수원보호구역,경상남도,진주시,2004,0239,35.1693488,127.9729594
53100004817020041017UMI1000001001,상수원보호구역,경상남도,진주시,2004,1017,35.2430977,127.9575107
53100004817020040106UMI1000001001,상수원보호구역,경상남도,진주시,2004,0106,35.1717743,127.9711589
53100004817020040529UMI1000001001,상수원보호구역,경상남도,진주시,2004,0529,35.2492666,127.9806276
53100004817020040853UMI1000001001,상수원보호구역,경상남도,진주시,2004,0853,35.1702564,127.9880333
53100004817020040476UMI1000001001,상수원보호구역,경상남도,진주시,2004,0476,35.1633629,127.9952342
53100004817020041039UMI1000001001,상수원보호구역,경상남도,진주시,2004,1039,35.2366863,127.9835342
53100004817020040686UMI1000001001,상수원보호구역,경상남도,진주시,2004,0686,35.2021542,128.0074719
53100004817020040415UMI1000001001,상수원보호구역,경상남도,진주시,2004,0415,35.1689809,128.0373528
53100004817020040762UMI1000001001,상수원보호구역,경상남도,진주시,2004,0762,35.243247,127.9456977
53100004817020040505UMI1000001001,상수원보호구역,경상남도,진주시,2004,0505,35.1592711,127.9845553
53100004817020040632UMI1000001001,상수원보호구역,경상남도,진주시,2004,0632,35.2407526,127.9951619
53100004817020040943UMI1000001001,상수원보호구역,경상남도,진주시,2004,0943,35.1619309,127.9652826
53100004817020041138UMI1000001001,상수원보호구역,경상남도,진주시,2004,1138,35.1587541,127.9859743
53100004817020040528UMI1000001001,상수원보호구역,경상남도,진주시,2004,0528,35.2488906,127.9814529
53100004817020040534UMI1000001001,상수원보호구역,경상남도,진주시,2004,0534,35.2487896,127.9789674
53100004817020041087UMI1000001001,상수원보호구역,경상남도,진주시,2004,1087,35.21336,127.9749904
53100004817019840000UMI1000001305,상수원보호구역,경상남도,진주시,1984,0000,35.185767,127.9993228
53100004817020041196UMI1000001001,상수원보호구역,경상남도,진주시,2004,1196,35.2029682,127.9797387
53100004817020040841UMI1000001001,상수원보호구역,경상남도,진주시,2004,0841,35.1537354,128.0167903
53100004817020040801UMI1000001001,상수원보호구역,경상남도,진주시,2004,0801,35.2035843,127.9749106
53100004817020040000UMI1000001048,상수원보호구역,경상남도,진주시,2004,0000,35.25767,127.9810222
53100004817020040587UMI1000001001,상수원보호구역,경상남도,진주시,2004,0587,35.2417429,127.9946645
53100004817020040000UMI1000001015,상수원보호구역,경상남도,진주시,2004,0000,35.2603321,127.9874285
53100004817020041194UMI1000001001,상수원보호구역,경상남도,진주시,2004,1194,35.2052562,127.9799196
53100004817020040179UMI1000001001,상수원보호구역,경상남도,진주시,2004,0179,35.1735494,127.9866412
53100004817020040558UMI1000001001,상수원보호구역,경상남도,진주시,2004,0558,35.2412099,127.993728
53100004817020040983UMI1000001001,상수원보호구역,경상남도,진주시,2004,0983,35.2306515,127.9653864
53100004817020040125UMI1000001001,상수원보호구역,경상남도,진주시,2004,0125,35.1858011,127.9624277
53100004817020041173UMI1000001001,상수원보호구역,경상남도,진주시,2004,1173,35.2046273,128.0126724
53100004817020040000UMI1000001329,상수원보호구역,경상남도,진주시,2004,0000,35.1609014,127.9968081
53100004817020040000UMI1000001271,상수원보호구역,경상남도,진주시,2004,0000,35.1945074,128.0121077
53100004817020040937UMI1000001001,상수원보호구역,경상남도,진주시,2004,0937,35.1597652,127.9663404
53100004817020040442UMI1000001001,상수원보호구역,경상남도,진주시,2004,0442,35.1719653,128.0388908
53100004817020040651UMI1000001001,상수원보호구역,경상남도,진주시,2004,0651,35.2470088,127.9808114
53100004817020040165UMI1000001001,상수원보호구역,경상남도,진주시,2004,0165,35.188251,127.981606
53100004817020040000UMI1000001012,상수원보호구역,경상남도,진주시,2004,0000,35.2656917,127.9929215
53100004817020040451UMI1000001001,상수원보호구역,경상남도,진주시,2004,0451,35.1613357,128.0017933
53100004817020040341UMI1000001001,상수원보호구역,경상남도,진주시,2004,0341,35.1714271,128.011975
53100004817020040496UMI1000001001,상수원보호구역,경상남도,진주시,2004,0496,35.1651823,127.9899785
53100004817020040490UMI1000001001,상수원보호구역,경상남도,진주시,2004,0490,35.1596777,128.0025842
53100004817019840000UMI1000001181,상수원보호구역,경상남도,진주시,1984,0000,35.2275648,127.9646518
53100004817020040832UMI1000001001,상수원보호구역,경상남도,진주시,2004,0832,35.1677725,128.0233059
53100004817020040576UMI1000001001,상수원보호구역,경상남도,진주시,2004,0576,35.248792,127.9809793
53100004817020040254UMI1000001001,상수원보호구역,경상남도,진주시,2004,0254,35.1701019,128.0217818
53100004817020041084UMI1000001001,상수원보호구역,경상남도,진주시,2004,1084,35.2106125,127.9614609
53100004817020040280UMI1000001001,상수원보호구역,경상남도,진주시,2004,0280,35.1660346,128.0113386
53100004817020040526UMI1000001001,상수원보호구역,경상남도,진주시,2004,0526,35.2489455,127.9801754
53100004817019840000UMI1000001251,상수원보호구역,경상남도,진주시,1984,0000,35.2041651,127.9860347
53100004817020040414UMI1000001001,상수원보호구역,경상남도,진주시,2004,0414,35.1692944,128.037483
53100004817020040908UMI1000001001,상수원보호구역,경상남도,진주시,2004,0908,35.2381017,127.9789292
53100004817020040501UMI1000001001,상수원보호구역,경상남도,진주시,2004,0501,35.1639318,127.9861313
53100004817020040272UMI1000001001,상수원보호구역,경상남도,진주시,2004,0272,35.1684019,128.0170102
53100004817020040000UMI1000001004,상수원보호구역,경상남도,진주시,2004,0000,35.2663132,127.9927406
53100004817020040000UMI1000001056,상수원보호구역,경상남도,진주시,2004,0000,35.2543295,127.9872216
53100004817020040329UMI1000001001,상수원보호구역,경상남도,진주시,2004,0329,35.1565817,128.0149575
53100004817020040965UMI1000001001,상수원보호구역,경상남도,진주시,2004,0965,35.160213,127.9890686
53100004817020041155UMI1000001001,상수원보호구역,경상남도,진주시,2004,1155,35.1593859,128.0098514
53100004817019840000UMI1000001256,상수원보호구역,경상남도,진주시,1984,0000,35.1981007,127.9712248
53100004817020040248UMI1000001001,상수원보호구역,경상남도,진주시,2004,0248,35.1647133,128.020504
53100004817020040717UMI1000001001,상수원보호구역,경상남도,진주시,2004,0717,35.1494087,128.0232396
53100004817020041029UMI1000001001,상수원보호구역,경상남도,진주시,2004,1029,35.2317157,127.9684209
53100004817020041158UMI1000001001,상수원보호구역,경상남도,진주시,2004,1158,35.1666703,128.0081731
53100004817020040375UMI1000001001,상수원보호구역,경상남도,진주시,2004,0375,35.1724521,128.002051
53100004817020040112UMI1000001001,상수원보호구역,경상남도,진주시,2004,0112,35.1733786,127.9726868
53100004817020040200UMI1000001001,상수원보호구역,경상남도,진주시,2004,0200,35.1886383,127.9807246
53100004817020040000UMI1000001075,상수원보호구역,경상남도,진주시,2004,0000,35.2561884,127.9952323
53100004817020040986UMI1000001001,상수원보호구역,경상남도,진주시,2004,0986,35.2308727,127.9825778
53100004817020040580UMI1000001001,상수원보호구역,경상남도,진주시,2004,0580,35.2505321,127.9844306
53100004817020040657UMI1000001001,상수원보호구역,경상남도,진주시,2004,0657,35.1991359,128.0117892
53100004817020040268UMI1000001001,상수원보호구역,경상남도,진주시,2004,0268,35.1704742,128.0244017
53100004817020040996UMI1000001001,상수원보호구역,경상남도,진주시,2004,0996,35.2337666,127.9732783
53100004817020040324UMI1000001001,상수원보호구역,경상남도,진주시,2004,0324,35.157379,128.0274028
53100004817020041129UMI1000001001,상수원보호구역,경상남도,진주시,2004,1129,35.1728148,128.0390665
53100004817020040610UMI1000001001,상수원보호구역,경상남도,진주시,2004,0610,35.254269,127.9855011
53100004817020040837UMI1000001001,상수원보호구역,경상남도,진주시,2004,0837,35.1545571,128.0192603
53100004817020040364UMI1000001001,상수원보호구역,경상남도,진주시,2004,0364,35.1519142,128.0202167
53100004817020040000UMI1000001148,상수원보호구역,경상남도,진주시,2004,0000,35.2421289,127.9889448
53100004817020040627UMI1000001001,상수원보호구역,경상남도,진주시,2004,0627,35.2564535,127.9825207
53100004817020040223UMI1000001001,상수원보호구역,경상남도,진주시,2004,0223,35.1816646,127.9819638
53100004817020040320UMI1000001001,상수원보호구역,경상남도,진주시,2004,0320,35.1561777,128.0206853
53100004817020040000UMI1000001119,상수원보호구역,경상남도,진주시,2004,0000,35.2441344,127.9581695
53100004817020040109UMI1000001001,상수원보호구역,경상남도,진주시,2004,0109,35.1725772,127.9713202
53100004817020040920UMI1000001001,상수원보호구역,경상남도,진주시,2004,0920,35.251352,127.9808249
53100004817020040903UMI1000001001,상수원보호구역,경상남도,진주시,2004,0903,35.2506589,127.9918321
53100004817020040956UMI1000001001,상수원보호구역,경상남도,진주시,2004,0956,35.1647378,127.9876444
53100004817020040391UMI1000001001,상수원보호구역,경상남도,진주시,2004,0391,35.1737511,128.0400041
53100004817020040016UMI1000001001,상수원보호구역,경상남도,진주시,2004,0016,35.162423,127.9851443
53100004817020040162UMI1000001001,상수원보호구역,경상남도,진주시,2004,0162,35.1860293,127.9814371
53100004817020040100UMI1000001001,상수원보호구역,경상남도,진주시,2004,0100,35.1705435,127.9721378
53100004817020040712UMI1000001001,상수원보호구역,경상남도,진주시,2004,0712,35.1505257,128.0191801
53100004817020040359UMI1000001001,상수원보호구역,경상남도,진주시,2004,0359,35.172826,128.006516
53100004817020040000UMI1000001047,상수원보호구역,경상남도,진주시,2004,0000,35.2574372,127.9812716
53100004817020041033UMI1000001001,상수원보호구역,경상남도,진주시,2004,1033,35.2363761,127.9736174
53100004817020040952UMI1000001001,상수원보호구역,경상남도,진주시,2004,0952,35.1872825,127.9758144
53100004817020040860UMI1000001001,상수원보호구역,경상남도,진주시,2004,0860,35.1786799,127.9761978
53100004817020041048UMI1000001001,상수원보호구역,경상남도,진주시,2004,1048,35.2267383,127.9473004
53100004817020040000UMI1000001102,상수원보호구역,경상남도,진주시,2004,0000,35.2485055,127.983913
53100004817020041079UMI1000001001,상수원보호구역,경상남도,진주시,2004,1079,35.2154153,127.9639496
53100004817020040083UMI1000001001,상수원보호구역,경상남도,진주시,2004,0083,35.2050812,127.9698111
